Filename,ElementID,ElementType,id,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
IfcWallStandardCase27.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FLMr',#2,'Basic Wall:Interior - Plumbing (152mm Stud):144138',$,'Basic Wall:Interior - Plumbing (152mm Stud):128382',#3,#4,'144138')>",2O2Fr$t4X7Zf8NOew3FLMr,IfcOwnerHistory,Basic Wall:Interior - Plumbing (152mm Stud):144138,,Basic Wall:Interior - Plumbing (152mm Stud):128382,IfcLocalPlacement,IfcProductDefinitionShape,144138,
IfcWallStandardCase28.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FLKI',#2,'Basic Wall:Interior - Partition (92mm Stud):144301',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'144301')>",2O2Fr$t4X7Zf8NOew3FLKI,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):144301,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,144301,
IfcWallStandardCase29.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FL8v',#2,'Basic Wall:Interior - Partition (92mm Stud):144518',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'144518')>",2O2Fr$t4X7Zf8NOew3FL8v,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):144518,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,144518,
IfcWallStandardCase3.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FNr2',#2,'Basic Wall:Exterior - Brick on Block:138237',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'138237')>",2O2Fr$t4X7Zf8NOew3FNr2,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:138237,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,138237,
IfcWallStandardCase30.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FL9r',#2,'Basic Wall:Interior - Partition (92mm Stud):144586',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'144586')>",2O2Fr$t4X7Zf8NOew3FL9r,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):144586,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,144586,
IfcWallStandardCase31.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FL96',#2,'Basic Wall:Interior - Partition (92mm Stud):144633',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'144633')>",2O2Fr$t4X7Zf8NOew3FL96,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):144633,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,144633,
IfcWallStandardCase32.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FLEJ',#2,'Basic Wall:Interior - Partition (92mm Stud):144684',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'144684')>",2O2Fr$t4X7Zf8NOew3FLEJ,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):144684,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,144684,
IfcWallStandardCase33.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FLCm',#2,'Basic Wall:Interior - Plumbing (152mm Stud):144783',$,'Basic Wall:Interior - Plumbing (152mm Stud):128382',#3,#4,'144783')>",2O2Fr$t4X7Zf8NOew3FLCm,IfcOwnerHistory,Basic Wall:Interior - Plumbing (152mm Stud):144783,,Basic Wall:Interior - Plumbing (152mm Stud):128382,IfcLocalPlacement,IfcProductDefinitionShape,144783,
IfcWallStandardCase34.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0jf0rYHfX3RAB3bSIRjmmy',#2,'Basic Wall:Exterior - Brick on Block:184944',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'184944')>",0jf0rYHfX3RAB3bSIRjmmy,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:184944,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,184944,
IfcWallStandardCase35.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0jf0rYHfX3RAB3bSIRjmpw',#2,'Basic Wall:Exterior - Brick on Block:185014',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'185014')>",0jf0rYHfX3RAB3bSIRjmpw,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:185014,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,185014,
IfcWallStandardCase36.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0jf0rYHfX3RAB3bSIRjmoa',#2,'Basic Wall:Exterior - Brick on Block:185064',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'185064')>",0jf0rYHfX3RAB3bSIRjmoa,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:185064,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,185064,
IfcWallStandardCase37.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0jf0rYHfX3RAB3bSIRjmr1',#2,'Basic Wall:Exterior - Brick on Block:185101',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'185101')>",0jf0rYHfX3RAB3bSIRjmr1,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:185101,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,185101,
IfcWallStandardCase38.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0iEHWY1$XA8eQeeULq4jZ1',#2,'Basic Wall:Interior - Furring (152 mm Stud):189074',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'189074')>",0iEHWY1$XA8eQeeULq4jZ1,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):189074,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,189074,
IfcWallStandardCase39.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0iEHWY1$XA8eQeeULq4j_U',#2,'Basic Wall:Interior - Furring (152 mm Stud):189901',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'189901')>",0iEHWY1$XA8eQeeULq4j_U,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):189901,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,189901,
IfcWallStandardCase4.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FNhv',#2,'Basic Wall:Exterior - Brick on Block:138310',$,'Basic Wall:Exterior - Brick on Block:130892',#3,#4,'138310')>",2O2Fr$t4X7Zf8NOew3FNhv,IfcOwnerHistory,Basic Wall:Exterior - Brick on Block:138310,,Basic Wall:Exterior - Brick on Block:130892,IfcLocalPlacement,IfcProductDefinitionShape,138310,
IfcWallStandardCase40.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0iEHWY1$XA8eQeeULq4jpl',#2,'Basic Wall:Interior - Partition (92mm Stud):190140',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'190140')>",0iEHWY1$XA8eQeeULq4jpl,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):190140,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,190140,
IfcWallStandardCase41.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0iEHWY1$XA8eQeeULq4jDb',#2,'Basic Wall:Interior - Furring (152 mm Stud):190774',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'190774')>",0iEHWY1$XA8eQeeULq4jDb,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):190774,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,190774,
IfcWallStandardCase42.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0iEHWY1$XA8eQeeULq4jE6',#2,'Basic Wall:Interior - Furring (152 mm Stud):190933',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'190933')>",0iEHWY1$XA8eQeeULq4jE6,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):190933,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,190933,
IfcWallStandardCase43.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0dxE1Sy6nDqfpDb5vIMNiA',#2,'Basic Wall:Interior - Furring (152 mm Stud):193247',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'193247')>",0dxE1Sy6nDqfpDb5vIMNiA,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):193247,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,193247,
IfcWallStandardCase44.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('0dxE1Sy6nDqfpDb5vIMN_Z',#2,'Basic Wall:Interior - Furring (152 mm Stud):194166',$,'Basic Wall:Interior - Furring (152 mm Stud):187795',#3,#4,'194166')>",0dxE1Sy6nDqfpDb5vIMN_Z,IfcOwnerHistory,Basic Wall:Interior - Furring (152 mm Stud):194166,,Basic Wall:Interior - Furring (152 mm Stud):187795,IfcLocalPlacement,IfcProductDefinitionShape,194166,
IfcWallStandardCase45.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('1aj$VJZFn2TxepZUBcKpvt',#2,'Basic Wall:Interior - Partition (92mm Stud):203347',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'203347')>",1aj$VJZFn2TxepZUBcKpvt,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):203347,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,203347,
IfcWallStandardCase46.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('1aj$VJZFn2TxepZUBcKpZw',#2,'Basic Wall:Interior - Partition (92mm Stud):203998',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'203998')>",1aj$VJZFn2TxepZUBcKpZw,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):203998,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,203998,
IfcWallStandardCase47.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('1aj$VJZFn2TxepZUBcKpee',#2,'Basic Wall:Interior - Partition (92mm Stud):204300',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'204300')>",1aj$VJZFn2TxepZUBcKpee,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):204300,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,204300,
IfcWallStandardCase48.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('1aj$VJZFn2TxepZUBcKphf',#2,'Basic Wall:Interior - Partition (92mm Stud):204493',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'204493')>",1aj$VJZFn2TxepZUBcKphf,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):204493,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,204493,
IfcWallStandardCase49.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5IVS',#2,'Basic Wall:Interior - Furring (38 mm Stud):217414',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217414')>",3Y4YRln2r91vflHcHE5IVS,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217414,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217414,
IfcWallStandardCase5.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FNld',#2,'Basic Wall:Interior - Partition (92mm Stud):138584',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'138584')>",2O2Fr$t4X7Zf8NOew3FNld,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):138584,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,138584,
IfcWallStandardCase50.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5IVT',#2,'Basic Wall:Interior - Furring (38 mm Stud):217415',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217415')>",3Y4YRln2r91vflHcHE5IVT,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217415,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217415,
IfcWallStandardCase51.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5IVI',#2,'Basic Wall:Interior - Furring (38 mm Stud):217416',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217416')>",3Y4YRln2r91vflHcHE5IVI,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217416,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217416,
IfcWallStandardCase52.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5IVJ',#2,'Basic Wall:Interior - Furring (38 mm Stud):217417',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217417')>",3Y4YRln2r91vflHcHE5IVJ,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217417,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217417,
IfcWallStandardCase53.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5ITp',#2,'Basic Wall:Interior - Furring (38 mm Stud):217577',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217577')>",3Y4YRln2r91vflHcHE5ITp,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217577,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217577,
IfcWallStandardCase54.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5ITm',#2,'Basic Wall:Interior - Furring (38 mm Stud):217578',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217578')>",3Y4YRln2r91vflHcHE5ITm,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217578,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217578,
IfcWallStandardCase55.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5ITn',#2,'Basic Wall:Interior - Furring (38 mm Stud):217579',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217579')>",3Y4YRln2r91vflHcHE5ITn,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217579,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217579,
IfcWallStandardCase56.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('3Y4YRln2r91vflHcHE5ITs',#2,'Basic Wall:Interior - Furring (38 mm Stud):217580',$,'Basic Wall:Interior - Furring (38 mm Stud):128404',#3,#4,'217580')>",3Y4YRln2r91vflHcHE5ITs,IfcOwnerHistory,Basic Wall:Interior - Furring (38 mm Stud):217580,,Basic Wall:Interior - Furring (38 mm Stud):128404,IfcLocalPlacement,IfcProductDefinitionShape,217580,
IfcWallStandardCase6.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FNau',#2,'Basic Wall:Interior - Partition (92mm Stud):139143',$,'Basic Wall:Interior - Partition (92mm Stud):128360',#3,#4,'139143')>",2O2Fr$t4X7Zf8NOew3FNau,IfcOwnerHistory,Basic Wall:Interior - Partition (92mm Stud):139143,,Basic Wall:Interior - Partition (92mm Stud):128360,IfcLocalPlacement,IfcProductDefinitionShape,139143,
IfcWallStandardCase7.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FNbT',#2,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234',$,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555',#3,#4,'139234')>",2O2Fr$t4X7Zf8NOew3FNbT,IfcOwnerHistory,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139234,,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555,IfcLocalPlacement,IfcProductDefinitionShape,139234,
IfcWallStandardCase8.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FKRi',#2,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139347',$,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555',#3,#4,'139347')>",2O2Fr$t4X7Zf8NOew3FKRi,IfcOwnerHistory,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139347,,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555,IfcLocalPlacement,IfcProductDefinitionShape,139347,
IfcWallStandardCase9.ifc,1,IfcWallStandardCase,"<bound method entity_instance.id of #1=IfcWallStandardCase('2O2Fr$t4X7Zf8NOew3FKRH',#2,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139374',$,'Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555',#3,#4,'139374')>",2O2Fr$t4X7Zf8NOew3FKRH,IfcOwnerHistory,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:139374,,Basic Wall:Party Wall - CMU Residential Unit Dimising Wall:128555,IfcLocalPlacement,IfcProductDefinitionShape,139374,
IfcColumn1.ifc,1,IfcColumn,"<bound method entity_instance.id of #1=IfcColumn('3lIj7B0LnBjf0mvxk2zuuc',#2,'M_Concrete-Round-Column with Drop Caps:M_1000:414482',$,'M_1000',#3,#4,'414482')>",3lIj7B0LnBjf0mvxk2zuuc,IfcOwnerHistory,M_Concrete-Round-Column with Drop Caps:M_1000:414482,,M_1000,IfcLocalPlacement,IfcProductDefinitionShape,414482,
IfcColumn2.ifc,1,IfcColumn,"<bound method entity_instance.id of #1=IfcColumn('3Yxgiuz3TDpeHhosGP5a_d',#2,'M_L-Anglel-Column:L127X127X9.5:708715',$,'L127X127X9.5',#3,#4,'708715')>",3Yxgiuz3TDpeHhosGP5a_d,IfcOwnerHistory,M_L-Anglel-Column:L127X127X9.5:708715,,L127X127X9.5,IfcLocalPlacement,IfcProductDefinitionShape,708715,
IfcColumn3.ifc,1,IfcColumn,"<bound method entity_instance.id of #1=IfcColumn('3Yxgiuz3TDpeHhosGP5akH',#2,'M_L-Anglel-Column:L127X127X9.5:709725',$,'L127X127X9.5',#3,#4,'709725')>",3Yxgiuz3TDpeHhosGP5akH,IfcOwnerHistory,M_L-Anglel-Column:L127X127X9.5:709725,,L127X127X9.5,IfcLocalPlacement,IfcProductDefinitionShape,709725,
IfcSlab1.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('0WFFycJ9rEj9FbADAA0q3o',#2,'Floor:Generic 150mm:176804',$,'Floor:Generic 150mm',#3,#4,'176804',.FLOOR.)>",0WFFycJ9rEj9FbADAA0q3o,IfcOwnerHistory,Floor:Generic 150mm:176804,,Floor:Generic 150mm,IfcLocalPlacement,IfcProductDefinitionShape,176804,FLOOR
IfcSlab10.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4iq$',#2,'M_Pile-Steel Pipe:600mm Diameter:512321',$,'M_Pile-Steel Pipe:600mm Diameter',#3,#4,'512321',.FLOOR.)>",1bOeIks4fCNAuMrZZw4iq$,IfcOwnerHistory,M_Pile-Steel Pipe:600mm Diameter:512321,,M_Pile-Steel Pipe:600mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,512321,FLOOR
IfcSlab11.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4itq',#2,'M_Pile Cap-600 Pile:600 x 600 x 900mm:512394',$,'M_Pile Cap-600 Pile:600 x 600 x 900mm',#3,#4,'512394',.FLOOR.)>",1bOeIks4fCNAuMrZZw4itq,IfcOwnerHistory,M_Pile Cap-600 Pile:600 x 600 x 900mm:512394,,M_Pile Cap-600 Pile:600 x 600 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,512394,FLOOR
IfcSlab12.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4ito',#2,'M_Pile-Steel Pipe:600mm Diameter:512396',$,'M_Pile-Steel Pipe:600mm Diameter',#3,#4,'512396',.FLOOR.)>",1bOeIks4fCNAuMrZZw4ito,IfcOwnerHistory,M_Pile-Steel Pipe:600mm Diameter:512396,,M_Pile-Steel Pipe:600mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,512396,FLOOR
IfcSlab13.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4it3',#2,'M_Pile Cap-600 Pile:600 x 600 x 900mm:512445',$,'M_Pile Cap-600 Pile:600 x 600 x 900mm',#3,#4,'512445',.FLOOR.)>",1bOeIks4fCNAuMrZZw4it3,IfcOwnerHistory,M_Pile Cap-600 Pile:600 x 600 x 900mm:512445,,M_Pile Cap-600 Pile:600 x 600 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,512445,FLOOR
IfcSlab14.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4it1',#2,'M_Pile-Steel Pipe:600mm Diameter:512447',$,'M_Pile-Steel Pipe:600mm Diameter',#3,#4,'512447',.FLOOR.)>",1bOeIks4fCNAuMrZZw4it1,IfcOwnerHistory,M_Pile-Steel Pipe:600mm Diameter:512447,,M_Pile-Steel Pipe:600mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,512447,FLOOR
IfcSlab15.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4is$',#2,'M_Pile Cap-600 Pile:600 x 600 x 900mm:512449',$,'M_Pile Cap-600 Pile:600 x 600 x 900mm',#3,#4,'512449',.FLOOR.)>",1bOeIks4fCNAuMrZZw4is$,IfcOwnerHistory,M_Pile Cap-600 Pile:600 x 600 x 900mm:512449,,M_Pile Cap-600 Pile:600 x 600 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,512449,FLOOR
IfcSlab16.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4isz',#2,'M_Pile-Steel Pipe:600mm Diameter:512451',$,'M_Pile-Steel Pipe:600mm Diameter',#3,#4,'512451',.FLOOR.)>",1bOeIks4fCNAuMrZZw4isz,IfcOwnerHistory,M_Pile-Steel Pipe:600mm Diameter:512451,,M_Pile-Steel Pipe:600mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,512451,FLOOR
IfcSlab17.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4ish',#2,'M_Pile Cap-600 Pile:600 x 600 x 900mm:512469',$,'M_Pile Cap-600 Pile:600 x 600 x 900mm',#3,#4,'512469',.FLOOR.)>",1bOeIks4fCNAuMrZZw4ish,IfcOwnerHistory,M_Pile Cap-600 Pile:600 x 600 x 900mm:512469,,M_Pile Cap-600 Pile:600 x 600 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,512469,FLOOR
IfcSlab18.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4isf',#2,'M_Pile-Steel Pipe:600mm Diameter:512471',$,'M_Pile-Steel Pipe:600mm Diameter',#3,#4,'512471',.FLOOR.)>",1bOeIks4fCNAuMrZZw4isf,IfcOwnerHistory,M_Pile-Steel Pipe:600mm Diameter:512471,,M_Pile-Steel Pipe:600mm Diameter,IfcLocalPlacement,IfcProductDefinitionShape,512471,FLOOR
IfcSlab19.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('1bOeIks4fCNAuMrZZw4isd',#2,'M_Pile Cap-600 Pile:600 x 600 x 900mm:512473',$,'M_Pile Cap-600 Pile:600 x 600 x 900mm',#3,#4,'512473',.FLOOR.)>",1bOeIks4fCNAuMrZZw4isd,IfcOwnerHistory,M_Pile Cap-600 Pile:600 x 600 x 900mm:512473,,M_Pile Cap-600 Pile:600 x 600 x 900mm,IfcLocalPlacement,IfcProductDefinitionShape,512473,FLOOR
IfcSlab2.ifc,1,IfcSlab,"<bound method entity_instance.id of #1=IfcSlab('3OLNF2_DL6hfPgh8Bw7fI7',#2,'Floor:Generic 300:418183',$,'Floor:Generic 300',#3,#4,'418183',.FLOOR.)>",3OLNF2_DL6hfPgh8Bw7fI7,IfcOwnerHistory,Floor:Generic 300:418183,,Floor:Generic 300,IfcLocalPlacement,IfcProductDefinitionShape,418183,FLOOR
